patent_id,filing_date,title,year,abstract
11535325,2022-12-27,Motorcycle light for realizing at least one light function,2022,
11338168,2022-05-24,Fitness exercise apparatus,2022,
11340782,2022-05-24,Control device and control method,2022,
D940230,2022-01-04,Thumb piano,2022,
11451371,2022-09-20,Data masking framework for information processing system,2022,
11470249,2022-10-11,Panoramic camera device,2022,
11249681,2022-02-15,Memory controller and storage device having the same,2022,
11224833,2022-01-18,Particle separator filter with an axially extending flow face,2022,
D961645,2022-08-23,Milling cutter tool,2022,
11465065,2022-10-11,Apparatus for providing an animated image for a viewer,2022,
11435888,2022-09-06,System with position-sensitive electronic device interface,2022,
D954065,2022-06-07,Stand for television receiver,2022,
D950828,2022-05-03,Solar light,2022,
11308902,2022-04-19,Spatial light modulator,2022,
11497603,2022-11-15,"Prosthetic heart valve devices, prosthetic mitral valves and associated systems and methods",2022,
11445783,2022-09-20,Sole for a shoe,2022,
11337551,2022-05-24,Heating element assembly for cooking apparatus,2022,
11353694,2022-06-07,"Microelectromechanical mirror device with piezoelectric actuation, having an improved structure",2022,
11355516,2022-06-07,Three-dimensional memory device and method,2022,
11367065,2022-06-21,Distributed ledger system for electronic transactions,2022,
11343834,2022-05-24,Method and device in UE and base station performing beam sweeping based transmission,2022,
11378454,2022-07-05,Systems and methods for using multispectral imagery for precise tracking and verification,2022,
11407708,2022-08-09,Active ester compound and composition and cured product obtained using the same,2022,
D949532,2022-04-26,Shoe,2022,
11471076,2022-10-18,Device and kit for indicating a pH at a locus,2022,
11248892,2022-02-15,System and method for destructively processing airbag inflators,2022,
11532449,2022-12-20,Pulse control device,2022,
11493470,2022-11-08,"Method for detecting moisture in an integrated circuit, and associated integrated circuit",2022,
11514123,2022-11-29,"Information retrieval system, method and computer program product",2022,
11453209,2022-09-27,Heat-shrinking multilayer film and heat-shrinking label,2022,
D940338,2022-01-04,Neck pain management device,2022,
11243172,2022-02-08,Portable scanning device for ascertaining attributes of sample materials,2022,
11287654,2022-03-29,System and method for interactive augmented reality experience,2022,
11234847,2022-02-01,Medical-device position adjusting method and medical device system,2022,
11464298,2022-10-11,Multi airtight type rail zipper,2022,
11521639,2022-12-06,Speech sentiment analysis using a speech sentiment classifier pretrained with pseudo sentiment labels,2022,
11514970,2022-11-29,"Memory device and method having a control circuit configured to acquire information on a state of a control target, causes the control target to execute a read and write operation based on the state",2022,
11444571,2022-09-13,Solar arrays and related assemblies and methods,2022,
11288557,2022-03-29,Long running workflows for document processing using robotic process automation,2022,
11233315,2022-01-25,Pre-assembled cell site sector,2022,
11303927,2022-04-12,Video decoding apparatus and video coding apparatus,2022,
11454828,2022-09-27,Stabilized thin lens,2022,
11217236,2022-01-04,Method and apparatus for extracting information,2022,
11349875,2022-05-31,Dynamic balancing of security rules execution in a database protection system,2022,
11442360,2022-09-13,"Planarized layer forming apparatus, and method of manufacturing article",2022,
11276241,2022-03-15,Augmented reality custom face filter,2022,
11501725,2022-11-15,E-paper display device and a method for driving an e-paper display panel that pre-drives a display area according to a current display line segment,2022,
11351315,2022-06-07,Vaporizer improvements,2022,
D964589,2022-09-20,Fecal occult blood analyzer,2022,
11402215,2022-08-02,Indoor positioning method for a moving apparatus using first and second two-dimensional maps of z-axis areas,2022,
11253218,2022-02-22,Device for determining the anteversion angle,2022,
11322736,2022-05-03,"Negative electrode, secondary battery including the same, and method of preparing the negative electrode",2022,
D969266,2022-11-08,Indoor fly trap mosquito catcher,2022,
11327899,2022-05-10,Hardware-based virtual-to-physical address translation for programmable logic masters in a system on chip,2022,
11487143,2022-11-01,"Display device, multi-screen display device using the same and method for manufacturing the same",2022,
11523829,2022-12-13,Vaso-occlusive devices with in-situ stiffening,2022,
11296789,2022-04-05,Optical receiver and optical space communication system,2022,
11384549,2022-07-12,Supporting structure having integrated turret for a mobile concrete pump and mobile concrete pump,2022,
D959062,2022-07-26,Animal leash,2022,
11479254,2022-10-25,Driving force control apparatus for vehicle,2022,
11484247,2022-11-01,"Phonodermoscopy, a medical device system and method for skin diagnosis",2022,
11285973,2022-03-29,Apparatus and method for controlling motor-driven power steering apparatus,2022,
11244960,2022-02-08,Semiconductor memory device and method of operating the semiconductor memory device,2022,
11243856,2022-02-08,Framing protocol supporting low-latency serial interface in an emulation system,2022,
11487761,2022-11-01,Methods for updating reference count and shared objects in a concurrent system,2022,
11300466,2022-04-12,Pressure gauge with dual bourdon tubes,2022,
11455280,2022-09-27,Synchronization of metadata in a distributed storage system,2022,
11271050,2022-03-08,Color control encapsulation layer and display apparatus including the same,2022,
11468805,2022-10-11,Liquid crystal projector and method for controlling liquid crystal projector,2022,
11514765,2022-11-29,Systems and methods for spatial sensing and tracking of objects in a space,2022,
11353057,2022-06-07,Journal and thrust gas bearing,2022,
11440893,2022-09-13,Prodrugs of riluzole and their method of use,2022,
11226226,2022-01-18,Sealable package weighing and labeling system,2022,
11411640,2022-08-09,Beam splitting hand off systems architecture,2022,
11472331,2022-10-18,Laser light safety guide,2022,
11507619,2022-11-22,Display apparatus with intelligent user interface,2022,
11333347,2022-05-17,Illumination device,2022,
D959290,2022-08-02,Watch,2022,
11261796,2022-03-01,Air turbine starter air valve,2022,
11411333,2022-08-09,Connector assembly,2022,
11359571,2022-06-14,Device and method for inhibiting unintended vehicle acceleration,2022,
11501143,2022-11-15,Scalable integrated circuit with synaptic electronics and CMOS integrated memristors,2022,
D959443,2022-08-02,Monitor arm,2022,
11427992,2022-08-30,System for monitoring backflow preventer condition,2022,
D959113,2022-08-02,Shoe,2022,
11524379,2022-12-13,Milling machine processing system with intelligently follow-up cutting fluid nozzle and working method,2022,
11520622,2022-12-06,Active queue management in a multi-node computing environment,2022,
11447961,2022-09-20,Pedestal/stand for raised floors,2022,
11400152,2022-08-02,Compositions and methods for enhancing innate immunity in a subject for treatment of infections and cancer and other acute and chronic conditions of the eye,2022,
11445436,2022-09-13,Cell selection and resource allocation thresholds,2022,
11485031,2022-11-01,"Herb-stripping devices, assemblies, and components",2022,
11417472,2022-08-16,Electrolytic capacitor and manufacturing method of electrolytic capacitor,2022,
11363825,2022-06-21,Stabilization of carrageenan free chocolate milk,2022,
11419964,2022-08-23,Dialysis machine and method of operating a dialysis machine,2022,
11499052,2022-11-15,Method for preparing lycopene crystals with high purity and low harm,2022,
PP34094,2022-04-05,Allium plant named ‘IFALLS’,2022,
11478374,2022-10-25,Cervical collar having height adjustment,2022,
11337045,2022-05-17,Methods and systems for social networking with autonomous mobile agents,2022,
D947284,2022-03-29,Pen grip,2022,
11281301,2022-03-22,Wearable controller for wrist,2022,
11419736,2022-08-23,Joint implant,2022,
11528099,2022-12-13,Communication method and apparatus,2022,
11339538,2022-05-24,Nano TiO2-doped anti-ultraviolet para-aramid nano paper and preparation method thereof,2022,
11285960,2022-03-29,Method for operating a vehicle having a disconnect clutch,2022,
11486928,2022-11-01,Electronic circuit and corresponding method of testing electronic circuits,2022,
11251267,2022-02-15,Vertical transistors with multiple gate lengths,2022,
11521603,2022-12-06,Automatically generating conference minutes,2022,
11512730,2022-11-29,Stud assembly for high current applications,2022,
D959954,2022-08-09,Lock,2022,
11525944,2022-12-13,Reduction of reflections through relatively angled transmissive surfaces and gradient-index layer,2022,
11404503,2022-08-02,Display panel and manufacturing method thereof with precleaning process using ultra-violet lithography unit,2022,
11421861,2022-08-23,Light source module,2022,
11523792,2022-12-13,Methods and systems for an adaptive multi-zone perfusion scan,2022,
11382030,2022-07-05,Enterprise-based network selection,2022,
D943216,2022-02-08,Cosmetic compact,2022,
11248727,2022-02-15,Duct coupling system,2022,
D973386,2022-12-27,Kitchen organizer,2022,
11225987,2022-01-18,Mount base,2022,
11467301,2022-10-11,Method and system for identifying pore and fracture based on two-dimensional (2D) scan image of core,2022,
11479709,2022-10-25,Compressed lost circulation materials,2022,
11284995,2022-03-29,Transcatheter valve having reduced seam exposure,2022,
D953384,2022-05-31,Knitting machine,2022,
